resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
24596,1029,825,210,20,9,11,11,11,0.0,71,+12.732,5607410,65,17,1:13.262,211.738,1
24597,1029,847,3,63,18,12,12,12,0.0,71,+13.599,5608277,57,19,1:13.752,210.331,1
24599,1029,848,9,23,5,14,14,14,0.0,71,+14.927,5609605,52,4,1:11.087,218.217,1
24600,1029,807,4,27,13,15,15,15,0.0,71,+18.059,5612737,64,13,1:12.934,212.690,1
24603,1029,844,6,16,14,18,18,18,0.0,65,\N,\N,63,6,1:11.423,217.190,4
24604,1029,840,211,18,17,19,19,19,0.0,65,\N,\N,65,10,1:12.603,213.660,22
24605,1029,822,131,77,4,\N,R,20,0.0,51,\N,\N,43,1,1:10.698,219.417,131
24606,1030,1,131,44,1,1,1,1,26.0,55,1:34:05.715,5645715,53,1,1:39.283,201.387,1
24607,1030,830,9,33,2,2,2,2,18.0,55,+16.772,5662487,55,5,1:41.119,197.731,1
24608,1030,844,6,16,3,3,3,3,15.0,55,+43.435,5689150,44,4,1:40.442,199.064,1
24609,1030,822,131,77,20,4,4,4,12.0,55,+44.379,5690094,31,2,1:39.715,200.515,1
24611,1030,848,9,23,5,6,6,6,8.0,55,+1:09.205,5714920,49,8,1:42.219,195.603,1
24612,1030,815,211,11,10,7,7,7,6.0,54,\N,\N,39,11,1:42.639,194.803,11
24613,1030,846,1,4,6,8,8,8,4.0,54,\N,\N,50,12,1:43.026,194.071,11
24615,1030,832,1,55,8,10,10,10,1.0,54,\N,\N,43,7,1:41.294,197.389,11
24616,1030,817,4,3,7,11,11,11,0.0,54,\N,\N,51,6,1:41.190,197.592,11
24617,1030,807,4,27,9,12,12,12,0.0,54,\N,\N,52,16,1:43.274,193.605,11
24619,1030,825,210,20,14,14,14,14,0.0,54,\N,\N,22,19,1:43.790,192.642,11
24622,1030,847,3,63,18,17,17,17,0.0,54,\N,\N,50,13,1:43.074,193.981,11
24623,1030,842,5,10,11,18,18,18,0.0,53,\N,\N,53,10,1:42.414,195.231,12
24625,1030,840,211,18,12,\N,R,20,0.0,45,\N,\N,25,17,1:43.326,193.507,23
24627,1031,844,6,16,7,2,2,2,18.0,71,+2.700,5458439,64,4,1:07.901,228.933,1
24628,1031,846,1,4,3,3,3,3,16.0,71,+5.491,5461230,71,1,1:07.475,230.378,1
24629,1031,1,131,44,5,4,4,4,12.0,71,+5.689,5461428,67,3,1:07.712,229.572,1
24630,1031,832,1,55,8,5,5,5,10.0,71,+8.903,5464642,63,5,1:07.974,228.687,1
24631,1031,815,211,11,6,6,6,6,8.0,71,+15.092,5470831,63,6,1:08.305,227.579,1
24632,1031,842,213,10,12,7,7,7,6.0,71,+16.682,5472421,64,11,1:09.025,225.205,1
24633,1031,839,4,31,14,8,8,8,4.0,71,+17.456,5473195,64,10,1:08.932,225.509,1
24638,1031,848,9,23,4,13,13,13,0.0,67,\N,\N,50,7,1:08.432,227.156,40
24640,1031,847,3,63,17,\N,R,15,0.0,49,\N,\N,49,14,1:09.317,224.256,32
24642,1031,825,210,20,16,\N,R,17,0.0,24,\N,\N,23,20,1:10.720,219.807,23
24643,1031,840,211,18,9,\N,R,18,0.0,20,\N,\N,4,18,1:10.326,221.039,5
24644,1031,817,4,3,10,\N,R,19,0.0,17,\N,\N,8,19,1:10.610,220.150,25
24645,1031,830,9,33,2,\N,R,20,0.0,11,\N,\N,5,15,1:09.351,224.146,40
24646,1032,1,131,44,1,1,1,1,25.0,71,1:22:50.683,4970683,68,3,1:06.719,232.989,1
24647,1032,822,131,77,4,2,2,2,18.0,71,+13.719,4984402,62,7,1:07.534,230.177,1
24648,1032,830,9,33,2,3,3,3,15.0,71,+33.698,5004381,70,2,1:06.145,235.010,1
24649,1032,848,9,23,6,4,4,4,12.0,71,+44.400,5015083,67,6,1:07.299,230.981,1
24650,1032,846,1,4,9,5,5,5,10.0,71,+1:01.470,5032153,66,5,1:07.193,231.345,1
24651,1032,815,211,11,17,6,6,6,8.0,71,+1:02.387,5033070,68,4,1:07.188,231.362,1
24652,1032,840,211,18,12,7,7,7,6.0,71,+1:02.453,5033136,65,10,1:07.833,229.162,1
24653,1032,817,4,3,8,8,8,8,4.0,71,+1:02.591,5033274,65,9,1:07.832,229.166,1
24654,1032,832,1,55,3,9,9,9,3.0,70,\N,\N,68,1,1:05.619,236.894,11
24657,1032,825,210,20,15,12,12,12,0.0,70,\N,\N,69,11,1:08.009,228.569,11
24660,1032,842,213,10,7,15,15,15,0.0,70,\N,\N,69,8,1:07.827,229.183,11
24661,1032,847,3,63,11,16,16,16,0.0,69,\N,\N,36,16,1:08.601,226.597,12
24663,1032,839,4,31,5,\N,R,18,0.0,25,\N,\N,22,18,1:09.321,224.243,25
24664,1032,844,6,16,14,\N,R,19,0.0,4,\N,\N,3,19,1:35.379,162.979,130
24666,1033,1,131,44,1,1,1,1,26.0,70,1:36:12.473,5772473,70,1,1:16.627,205.823,1
24667,1033,830,9,33,7,2,2,2,18.0,70,+8.702,5781175,60,4,1:19.184,199.176,1
24668,1033,822,131,77,2,3,3,3,15.0,70,+9.452,5781925,66,2,1:17.665,203.072,1
24669,1033,840,211,18,3,4,4,4,12.0,70,+57.579,5830052,68,3,1:18.973,199.708,1
24670,1033,848,9,23,13,5,5,5,10.0,70,+1:18.316,5850789,68,5,1:19.440,198.534,1
24672,1033,815,211,11,4,7,7,7,6.0,69,\N,\N,39,10,1:20.090,196.923,11
24673,1033,817,4,3,11,8,8,8,4.0,69,\N,\N,46,7,1:19.532,198.305,11
24674,1033,832,1,55,9,9,9,9,2.0,69,\N,\N,68,15,1:20.477,195.976,11
24675,1033,825,210,20,0,10,10,10,1.0,69,\N,\N,67,6,1:19.457,198.492,11
24676,1033,844,6,16,6,11,11,11,0.0,69,\N,\N,64,16,1:20.821,195.142,11
24678,1033,846,1,4,8,13,13,13,0.0,69,\N,\N,42,8,1:19.945,197.280,11
24679,1033,839,4,31,14,14,14,14,0.0,69,\N,\N,40,13,1:20.261,196.503,11
24683,1033,847,3,63,12,18,18,18,0.0,69,\N,\N,67,9,1:19.984,197.184,11
24685,1033,842,213,10,10,\N,R,20,0.0,15,\N,\N,10,20,1:23.939,187.893,5
24686,1034,1,131,44,1,1,1,1,25.0,52,1:28:01.283,5281283,45,3,1:29.238,237.652,1
24687,1034,830,9,33,3,2,2,2,19.0,52,+5.856,5287139,52,1,1:27.097,243.494,1
24688,1034,844,6,16,4,3,3,3,15.0,52,+18.474,5299757,49,9,1:29.813,236.130,1
24689,1034,817,4,3,8,4,4,4,12.0,52,+19.650,5300933,49,5,1:29.482,237.004,1
24690,1034,846,1,4,5,5,5,5,10.0,52,+22.277,5303560,41,12,1:30.058,235.488,1
24691,1034,839,4,31,9,6,6,6,8.0,52,+26.937,5308220,50,6,1:29.491,236.980,1
24692,1034,842,213,10,11,7,7,7,6.0,52,+31.188,5312471,52,7,1:29.603,236.684,1
24693,1034,848,9,23,12,8,8,8,4.0,52,+32.670,5313953,52,2,1:28.689,239.123,1
24694,1034,840,211,18,6,9,9,9,2.0,52,+37.311,5318594,44,13,1:30.475,234.402,1
24696,1034,822,131,77,2,11,11,11,0.0,52,+42.167,5323450,41,4,1:29.265,237.580,1
24697,1034,847,3,63,20,12,12,12,0.0,52,+52.004,5333287,41,16,1:30.862,233.404,1
24698,1034,832,1,55,7,13,13,13,0.0,52,+53.370,5334653,47,10,1:29.948,235.776,1
24704,1034,825,210,20,14,\N,R,19,0.0,1,\N,\N,\N,0,\N,\N,4
24705,1034,807,211,27,13,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,131
24706,1035,830,9,33,4,1,1,1,25.0,52,1:19:41.993,4781993,46,2,1:29.465,237.049,1
24707,1035,1,131,44,2,2,2,2,19.0,52,+11.326,4793319,43,1,1:28.451,239.766,1
24708,1035,822,131,77,1,3,3,3,15.0,52,+19.231,4801224,44,4,1:29.765,236.256,1
24709,1035,844,6,16,8,4,4,4,12.0,52,+29.289,4811282,39,8,1:30.552,234.203,1
24710,1035,848,9,23,9,5,5,5,10.0,52,+39.146,4821139,46,3,1:29.477,237.017,1
24711,1035,840,211,18,6,6,6,6,8.0,52,+42.538,4824531,45,15,1:30.877,233.365,1
24712,1035,807,211,27,3,7,7,7,6.0,52,+55.951,4837944,52,6,1:30.087,235.412,1
24713,1035,839,4,31,14,8,8,8,4.0,52,+1:04.773,4846766,50,10,1:30.575,234.144,1
24714,1035,846,1,4,10,9,9,9,2.0,52,+1:05.544,4847537,49,11,1:30.698,233.826,1
24716,1035,842,213,10,7,11,11,11,0.0,52,+1:10.642,4852635,52,7,1:30.092,235.399,1
24718,1035,832,1,55,12,13,13,13,0.0,52,+1:14.070,4856063,49,9,1:30.556,234.193,1
24719,1035,817,4,3,5,14,14,14,0.0,51,\N,\N,39,16,1:31.168,232.621,11
24723,1035,847,3,63,15,18,18,18,0.0,51,\N,\N,50,17,1:31.408,232.010,11
24725,1035,825,210,20,17,\N,R,20,0.0,43,\N,\N,39,20,1:31.830,230.944,31
24726,1036,1,131,44,1,1,1,1,25.0,66,1:31:45.279,5505279,63,2,1:19.822,209.942,1
24727,1036,830,9,33,3,2,2,2,18.0,66,+24.177,5529456,53,4,1:21.477,205.677,1
24728,1036,822,131,77,2,3,3,3,16.0,66,+44.752,5550031,66,1,1:18.183,214.343,1
24729,1036,840,211,18,5,4,4,4,12.0,65,\N,\N,56,8,1:22.024,204.306,11
24730,1036,815,211,11,4,5,5,5,10.0,65,\N,\N,58,16,1:22.515,203.090,11
24731,1036,832,1,55,7,6,6,6,8.0,65,\N,\N,59,5,1:21.771,204.938,11
24733,1036,848,9,23,6,8,8,8,4.0,65,\N,\N,41,11,1:22.194,203.883,11
24734,1036,842,213,10,10,9,9,9,2.0,65,\N,\N,44,17,1:22.543,203.021,11
24735,1036,846,1,4,8,10,10,10,1.0,65,\N,\N,56,13,1:22.392,203.393,11
24736,1036,817,4,3,13,11,11,11,0.0,65,\N,\N,51,14,1:22.464,203.215,11
24738,1036,839,4,31,15,13,13,13,0.0,65,\N,\N,65,10,1:22.174,203.933,11
24740,1036,825,210,20,16,15,15,15,0.0,65,\N,\N,64,19,1:23.474,200.757,11
24742,1036,847,3,63,18,17,17,17,0.0,65,\N,\N,37,15,1:22.503,203.119,11
24745,1036,844,6,16,9,\N,R,20,0.0,38,\N,\N,35,20,1:23.968,199.576,40
24746,1037,1,131,44,1,1,1,1,25.0,44,1:24:08.761,5048761,28,2,1:47.758,233.990,1
24747,1037,822,131,77,2,2,2,2,18.0,44,+8.448,5057209,27,5,1:47.983,233.503,1
24748,1037,830,9,33,3,3,3,3,15.0,44,+15.455,5064216,27,8,1:48.305,232.809,1
24749,1037,817,4,3,4,4,4,4,13.0,44,+18.877,5067638,44,1,1:47.483,234.589,1
24750,1037,839,4,31,6,5,5,5,10.0,44,+40.650,5089411,44,10,1:48.540,232.305,1
24751,1037,848,9,23,5,6,6,6,8.0,44,+42.712,5091473,27,12,1:48.736,231.886,1
24752,1037,846,1,4,10,7,7,7,6.0,44,+43.774,5092535,39,11,1:48.552,232.279,1
24753,1037,842,213,10,12,8,8,8,4.0,44,+47.371,5096132,29,3,1:47.839,233.815,1
24754,1037,840,211,18,9,9,9,9,2.0,44,+52.603,5101364,34,13,1:49.136,231.036,1
24755,1037,815,211,11,8,10,10,10,1.0,44,+53.179,5101940,20,9,1:48.389,232.628,1
24759,1037,844,6,16,13,14,14,14,0.0,44,+1:14.920,5123681,26,4,1:47.840,233.813,1
24762,1037,825,210,20,20,17,17,17,0.0,44,+1:25.540,5134301,37,7,1:48.083,233.287,1
24764,1037,847,3,63,15,\N,R,19,0.0,9,\N,\N,5,18,1:51.754,225.624,138
24765,1037,832,1,55,7,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,43
24766,1038,842,213,10,10,1,1,1,25.0,53,1:47:06.056,6426056,34,6,1:24.037,248.162,1
24767,1038,832,1,55,3,2,2,2,18.0,53,+0.415,6426471,40,2,1:23.882,248.620,1
24768,1038,840,211,18,8,3,3,3,15.0,53,+3.358,6429414,42,3,1:23.897,248.576,1
24769,1038,846,1,4,6,4,4,4,12.0,53,+6.000,6432056,50,7,1:24.232,247.587,1
24770,1038,822,131,77,2,5,5,5,10.0,53,+7.108,6433164,51,5,1:23.961,248.386,1
24771,1038,817,4,3,7,6,6,6,8.0,53,+8.391,6434447,38,4,1:23.898,248.573,1
24772,1038,1,131,44,1,7,7,7,7.0,53,+17.245,6443301,34,1,1:22.746,252.033,1
24773,1038,839,4,31,12,8,8,8,4.0,53,+18.691,6444747,52,11,1:24.490,246.831,1
24775,1038,815,211,11,4,10,10,10,1.0,53,+23.224,6449280,50,8,1:24.336,247.282,1
24779,1038,847,3,63,19,14,14,14,0.0,53,+36.593,6462649,39,9,1:24.421,247.033,1
24780,1038,848,9,23,9,15,15,15,0.0,53,+37.533,6463589,48,15,1:24.926,245.564,1
24782,1038,830,9,33,5,\N,R,17,0.0,30,\N,\N,10,17,1:25.539,243.804,131
24783,1038,844,6,16,13,\N,R,18,0.0,23,\N,\N,19,19,1:26.026,242.424,3
24784,1038,825,210,20,15,\N,R,19,0.0,17,\N,\N,10,18,1:25.787,243.099,131
24786,1039,1,131,44,1,1,1,1,26.0,59,2:19:35.060,8375060,58,1,1:18.833,239.518,1
24787,1039,822,131,77,2,2,2,2,18.0,59,+4.880,8379940,53,2,1:19.432,237.712,1
24788,1039,848,9,23,4,3,3,3,15.0,59,+8.064,8383124,51,3,1:20.039,235.909,1
24789,1039,817,4,3,8,4,4,4,12.0,59,+10.417,8385477,57,4,1:20.426,234.774,1
24790,1039,815,211,11,7,5,5,5,10.0,59,+15.650,8390710,59,5,1:20.632,234.175,1
24791,1039,846,1,4,11,6,6,6,8.0,59,+18.883,8393943,59,7,1:21.198,232.542,1
24793,1039,844,6,16,5,8,8,8,4.0,59,+28.345,8403405,50,9,1:21.229,232.453,1
24796,1039,847,3,63,18,11,11,11,0.0,59,+32.404,8407464,58,11,1:21.645,231.269,1
24798,1039,840,211,18,6,\N,R,13,0.0,42,\N,\N,42,12,1:22.068,230.077,29
24799,1039,839,4,31,10,\N,R,14,0.0,7,\N,\N,6,15,2:11.793,143.270,23
24801,1039,825,210,20,20,\N,R,16,0.0,5,\N,\N,4,17,2:13.812,141.108,4
24803,1039,832,1,55,9,\N,R,18,0.0,5,\N,\N,5,18,2:14.103,140.802,4
24804,1039,830,9,33,3,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
24805,1039,842,213,10,16,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
24806,1040,822,131,77,3,1,1,1,26.0,53,1:34:00.364,5640364,51,1,1:37.030,216.972,1
24807,1040,830,9,33,2,2,2,2,18.0,53,+7.729,5648093,53,3,1:37.332,216.298,1
24808,1040,1,131,44,1,3,3,3,15.0,53,+22.729,5663093,48,7,1:38.075,214.660,1
24809,1040,815,211,11,4,4,4,4,12.0,53,+30.558,5670922,52,8,1:38.141,214.515,1
24810,1040,817,4,3,5,5,5,5,10.0,53,+52.065,5692429,53,6,1:37.886,215.074,1
24811,1040,844,6,16,10,6,6,6,8.0,53,+1:02.186,5702550,47,11,1:39.053,212.540,1
24812,1040,839,4,31,7,7,7,7,6.0,53,+1:08.006,5708370,48,13,1:39.216,212.191,1
24814,1040,842,213,10,9,9,9,9,2.0,53,+1:29.766,5730130,50,2,1:37.231,216.523,1
24815,1040,848,9,23,15,10,10,10,1.0,53,+1:37.860,5738224,51,9,1:38.377,214.001,1
24817,1040,825,210,20,18,12,12,12,0.0,52,\N,\N,52,17,1:40.380,209.731,11
24820,1040,846,1,4,8,15,15,15,0.0,52,\N,\N,50,5,1:37.377,216.198,11
24823,1040,847,3,63,13,18,18,18,0.0,52,\N,\N,52,4,1:37.352,216.254,11
24824,1040,832,1,55,6,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,3
24825,1040,840,211,18,12,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
24826,1041,1,131,44,2,1,1,1,25.0,60,1:35:49.641,5749641,58,2,1:28.145,210.253,1
24827,1041,830,9,33,3,2,2,2,19.0,60,+4.470,5754111,60,1,1:28.139,210.267,1
24828,1041,817,4,3,6,3,3,3,15.0,60,+14.613,5764254,53,3,1:29.584,206.876,1
24829,1041,815,211,11,9,4,4,4,12.0,60,+16.070,5765711,58,4,1:29.700,206.608,1
24830,1041,832,1,55,10,5,5,5,10.0,60,+21.905,5771546,53,6,1:30.129,205.625,1
24831,1041,842,213,10,12,6,6,6,8.0,60,+22.766,5772407,53,5,1:30.110,205.668,1
24832,1041,844,6,16,4,7,7,7,6.0,60,+30.814,5780455,54,10,1:30.712,204.303,1
24833,1041,807,211,27,20,8,8,8,4.0,60,+32.596,5782237,58,11,1:30.733,204.256,1
24838,1041,825,210,20,15,13,13,13,0.0,60,+49.585,5799226,37,8,1:30.456,204.881,1
24841,1041,846,1,4,8,\N,R,16,0.0,42,\N,\N,40,17,1:32.328,200.727,131
24842,1041,848,9,23,5,\N,R,17,0.0,23,\N,\N,9,18,1:32.330,200.723,21
24843,1041,839,4,31,7,\N,R,18,0.0,22,\N,\N,21,19,1:33.189,198.873,6
24844,1041,822,131,77,1,\N,R,19,0.0,18,\N,\N,8,15,1:31.884,201.697,131
24845,1041,847,3,63,17,\N,R,20,0.0,12,\N,\N,6,20,1:34.526,196.060,4
24846,1042,1,131,44,1,1,1,1,26.0,66,1:29:56.828,5396828,63,1,1:18.750,212.708,1
24847,1042,822,131,77,2,2,2,2,18.0,66,+25.592,5422420,66,2,1:19.345,211.113,1
24848,1042,830,9,33,3,3,3,3,15.0,66,+34.508,5431336,62,4,1:19.854,209.767,1
24849,1042,844,6,16,4,4,4,4,12.0,66,+1:05.312,5462140,66,7,1:20.408,208.322,1
24850,1042,842,213,10,9,5,5,5,10.0,65,\N,\N,65,9,1:20.551,207.952,11
24851,1042,832,1,55,7,6,6,6,8.0,65,\N,\N,65,6,1:20.268,208.685,11
24852,1042,815,211,11,5,7,7,7,6.0,65,\N,\N,49,11,1:20.802,207.306,11
24853,1042,839,4,31,11,8,8,8,4.0,65,\N,\N,61,12,1:20.859,207.160,11
24854,1042,817,4,3,10,9,9,9,2.0,65,\N,\N,61,14,1:20.906,207.040,11
24857,1042,848,9,23,6,12,12,12,0.0,65,\N,\N,61,5,1:19.890,209.673,11
24858,1042,846,1,4,8,13,13,13,0.0,65,\N,\N,65,3,1:19.360,211.073,11
24859,1042,847,3,63,14,14,14,14,0.0,65,\N,\N,62,13,1:20.882,207.101,11
24861,1042,825,210,20,19,16,16,16,0.0,65,\N,\N,63,16,1:21.460,205.632,11
24865,1042,840,211,18,12,\N,R,20,0.0,51,\N,\N,45,18,1:21.694,205.043,130
24866,1043,1,131,44,2,1,1,1,26.0,63,1:28:32.430,5312430,63,1,1:15.484,234.121,1
24867,1043,822,131,77,1,2,2,2,18.0,63,+5.783,5318213,63,2,1:15.902,232.831,1
24868,1043,817,4,3,5,3,3,3,15.0,63,+14.320,5326750,62,4,1:17.552,227.878,1
24870,1043,844,6,16,7,5,5,5,10.0,63,+19.111,5331541,62,12,1:18.173,226.067,1
24871,1043,815,211,11,11,6,6,6,8.0,63,+19.652,5332082,49,9,1:18.084,226.325,1
24872,1043,832,1,55,10,7,7,7,6.0,63,+20.230,5332660,62,11,1:18.118,226.226,1
24873,1043,846,1,4,9,8,8,8,4.0,63,+21.131,5333561,63,8,1:18.069,226.368,1
24878,1043,840,211,18,15,13,13,13,0.0,63,+29.163,5341593,46,13,1:18.360,225.528,1
24880,1043,848,9,23,6,15,15,15,0.0,63,+57.284,5369714,63,3,1:16.177,231.991,1
24881,1043,847,3,63,13,\N,R,16,0.0,51,\N,\N,43,16,1:18.811,224.237,3
24882,1043,830,9,33,3,\N,R,17,0.0,50,\N,\N,44,5,1:17.637,227.628,29
24883,1043,825,210,20,17,\N,R,18,0.0,47,\N,\N,45,18,1:19.273,222.930,139
24884,1043,839,4,31,12,\N,R,19,0.0,27,\N,\N,22,19,1:19.606,221.998,6
24885,1043,842,213,10,4,\N,R,20,0.0,8,\N,\N,5,20,1:20.403,219.797,34
24886,1044,1,131,44,6,1,1,1,25.0,58,1:42:19.313,6139313,56,6,1:39.413,193.302,1
24887,1044,815,211,11,3,2,2,2,18.0,58,+31.633,6170946,50,12,1:40.392,191.417,1
24889,1044,844,6,16,12,4,4,4,12.0,58,+33.858,6173171,47,11,1:39.961,192.242,1
24890,1044,832,1,55,15,5,5,5,10.0,58,+34.363,6173676,56,4,1:38.754,194.592,1
24891,1044,830,9,33,2,6,6,6,8.0,58,+44.873,6184186,53,3,1:38.431,195.231,1
24892,1044,848,9,23,4,7,7,7,6.0,58,+46.484,6185797,54,5,1:39.099,193.915,1
24893,1044,846,1,4,14,8,8,8,5.0,58,+1:01.259,6200572,58,1,1:36.806,198.508,1
24894,1044,840,211,18,1,9,9,9,2.0,58,+1:12.353,6211666,55,10,1:39.921,192.319,1
24895,1044,817,4,3,5,10,10,10,1.0,58,+1:35.460,6234773,54,13,1:40.677,190.875,1
24896,1044,839,4,31,7,11,11,11,0.0,57,\N,\N,55,16,1:41.006,190.254,11
24898,1044,842,213,10,19,13,13,13,0.0,57,\N,\N,53,7,1:39.586,192.966,11
24899,1044,822,131,77,9,14,14,14,0.0,57,\N,\N,57,2,1:38.193,195.704,11
24901,1044,847,3,63,0,16,16,16,0.0,57,\N,\N,51,14,1:40.814,190.616,11
24902,1044,825,210,20,13,17,17,17,0.0,55,\N,\N,45,15,1:40.948,190.363,54
24906,1045,1,131,44,1,1,1,1,25.0,57,2:59:47.515,10787515,38,3,1:32.864,209.803,1
24907,1045,830,9,33,3,2,2,2,19.0,57,+1.254,10788769,48,1,1:32.014,211.741,1
24908,1045,848,9,23,4,3,3,3,15.0,57,+8.005,10795520,41,10,1:33.684,207.967,1
24909,1045,846,1,4,9,4,4,4,12.0,57,+11.337,10798852,53,7,1:33.588,208.180,1
24910,1045,832,1,55,15,5,5,5,10.0,57,+11.787,10799302,46,5,1:33.411,208.575,1
24911,1045,842,213,10,8,6,6,6,8.0,57,+11.942,10799457,48,16,1:34.817,205.482,1
24912,1045,817,4,3,6,7,7,7,6.0,57,+19.368,10806883,38,2,1:32.827,209.887,1
24913,1045,822,131,77,2,8,8,8,4.0,57,+19.680,10807195,28,4,1:33.352,208.706,1
24914,1045,839,4,31,7,9,9,9,2.0,57,+22.803,10810318,37,13,1:34.354,206.490,1
24915,1045,844,6,16,12,10,10,10,1.0,56,\N,\N,44,8,1:33.625,208.098,11
24917,1045,847,3,63,14,12,12,12,0.0,56,\N,\N,47,17,1:35.042,204.995,11
24922,1045,825,210,20,18,17,17,17,0.0,56,\N,\N,29,18,1:35.241,204.567,11
24923,1045,815,211,11,5,18,18,18,0.0,53,\N,\N,40,9,1:33.629,208.089,5
24924,1045,840,211,18,13,\N,R,19,0.0,2,\N,\N,\N,0,\N,\N,4
24926,1046,815,211,11,5,1,1,1,25.0,87,1:31:15.114,5475114,69,3,0:56.789,224.599,1
24927,1046,839,4,31,11,2,2,2,18.0,87,+10.518,5485632,75,12,0:57.350,222.402,1
24928,1046,840,211,18,10,3,3,3,15.0,87,+11.869,5486983,85,14,0:57.388,222.255,1
24929,1046,832,1,55,8,4,4,4,12.0,87,+12.580,5487694,80,9,0:57.165,223.122,1
24930,1046,817,4,3,7,5,5,5,10.0,87,+13.330,5488444,57,6,0:56.979,223.850,1
24931,1046,848,9,23,12,6,6,6,8.0,87,+13.842,5488956,52,8,0:57.056,223.548,1
24933,1046,822,131,77,1,8,8,8,4.0,87,+15.389,5490503,60,2,0:56.563,225.497,1
24934,1046,847,131,63,2,9,9,9,3.0,87,+18.556,5493670,80,1,0:55.404,230.214,1
24935,1046,846,1,4,19,10,10,10,1.0,87,+19.541,5494655,85,11,0:57.270,222.713,1
24936,1046,842,213,10,9,11,11,11,0.0,87,+20.527,5495641,53,10,0:57.220,222.908,1
24940,1046,825,210,20,15,15,15,15,0.0,87,+32.370,5507484,57,16,0:57.516,221.760,1
24944,1046,830,9,33,3,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,3
24945,1046,844,6,16,4,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
24946,1047,830,9,33,1,1,1,1,25.0,55,1:36:28.645,5788645,14,2,1:40.958,198.046,1
24947,1047,822,131,77,2,2,2,2,18.0,55,+15.976,5804621,40,3,1:41.131,197.707,1
24948,1047,1,131,44,3,3,3,3,15.0,55,+18.415,5807060,37,5,1:41.420,197.144,1
24949,1047,848,9,23,5,4,4,4,12.0,55,+19.987,5808632,42,4,1:41.227,197.520,1
24950,1047,846,1,4,4,5,5,5,10.0,55,+1:00.729,5849374,53,12,1:41.964,196.092,1
24951,1047,832,1,55,6,6,6,6,8.0,55,+1:05.662,5854307,48,11,1:41.947,196.125,1
24952,1047,817,4,3,11,7,7,7,7.0,55,+1:13.748,5862393,55,1,1:40.926,198.109,1
24953,1047,842,213,10,9,8,8,8,4.0,55,+1:29.718,5878363,53,15,1:42.474,195.116,1
24954,1047,839,4,31,10,9,9,9,2.0,55,+1:41.069,5799996,47,18,1:42.894,194.320,1
24955,1047,840,211,18,8,10,10,10,1.0,55,+1:42.738,5790314,41,9,1:41.866,196.281,1
24958,1047,844,6,16,12,13,13,13,0.0,54,\N,\N,24,10,1:41.908,196.200,11
24960,1047,847,3,63,16,15,15,15,0.0,54,\N,\N,54,20,1:43.328,193.504,11
24963,1047,825,210,20,20,18,18,18,0.0,54,\N,\N,50,13,1:41.999,196.025,11
24965,1047,815,211,11,19,\N,R,20,0.0,8,\N,\N,6,19,1:43.263,193.625,7
24966,1052,1,131,44,2,1,1,1,25.0,56,1:32:03.897,5523897,44,4,1:34.015,207.235,1
24967,1052,830,9,33,1,2,2,2,18.0,56,+0.745,5524642,41,2,1:33.228,208.984,1
24968,1052,822,131,77,3,3,3,3,16.0,56,+37.383,5561280,56,1,1:32.090,211.566,1
24969,1052,846,1,4,7,4,4,4,12.0,56,+46.466,5570363,38,6,1:34.396,206.398,1
24970,1052,815,9,11,0,5,5,5,10.0,56,+52.047,5575944,44,3,1:33.970,207.334,1
24971,1052,844,6,16,4,6,6,6,8.0,56,+59.090,5582987,39,11,1:34.988,205.112,1
24972,1052,817,1,3,6,7,7,7,6.0,56,+66.004,5589901,36,10,1:34.932,205.233,1
24973,1052,832,6,55,8,8,8,8,4.0,56,+67.100,5590997,48,7,1:34.509,206.151,1
24974,1052,852,213,22,13,9,9,9,2.0,56,+85.692,5609589,38,8,1:34.761,205.603,1
24975,1052,840,117,18,10,10,10,10,1.0,56,+86.713,5610610,31,9,1:34.865,205.378,1
24978,1052,839,214,31,16,13,13,13,0.0,55,\N,\N,33,15,1:35.250,204.548,11
24979,1052,847,3,63,15,14,14,14,0.0,55,\N,\N,40,12,1:35.036,205.008,11
24982,1052,842,213,10,5,17,17,17,0.0,52,\N,\N,48,5,1:34.090,207.069,31
24984,1052,4,214,14,9,\N,R,19,0.0,32,\N,\N,31,17,1:36.063,202.816,23
24986,1053,830,9,33,3,1,1,1,25.0,63,2:02:34.598,7354598,60,2,1:17.524,227.960,1
24987,1053,1,131,44,1,2,2,2,19.0,63,+22.000,7376598,60,1,1:16.702,230.403,1
24988,1053,846,1,4,7,3,3,3,15.0,63,+23.702,7378300,63,3,1:18.259,225.819,1
24989,1053,844,6,16,4,4,4,4,12.0,63,+25.579,7380177,60,6,1:18.379,225.473,1
24990,1053,832,6,55,11,5,5,5,10.0,63,+27.036,7381634,60,7,1:18.490,225.154,1
